Y,Yhat,confidence
795,795,0.3413559
795,795,0.9784454
795,795,0.97422206
795,795,0.63100135
795,970,0.8000774
795,795,0.9545575
795,795,0.5915938
795,801,0.5163228
795,795,0.9289027
795,795,0.69300616
795,795,0.8045656
795,795,0.968055
795,970,0.5416346
795,795,0.854488
795,795,0.99900585
795,795,0.9453391
795,795,0.9969662
795,795,0.9889314
795,799,0.33131045
795,795,0.99050915
795,795,0.9390393
795,795,0.8749326
795,795,0.89904535
795,792,0.41541618
795,795,0.870346
795,792,0.44116426
795,795,0.64059263
795,970,0.77635723
795,795,0.61196864
795,795,0.6967821
795,970,0.2910135
795,795,0.92920613
795,795,0.76159763
795,792,0.85602367
795,795,0.9584859
795,444,0.5916107
795,795,0.957885
795,795,0.43992954
795,795,0.54677624
795,795,0.96142346
795,792,0.44774622
795,795,0.9376014
795,970,0.5908123
795,795,0.99291563
796,796,0.9849023
796,796,0.98153794
796,496,0.7586536
796,796,0.9984456
796,796,0.69647926
796,796,0.98934245
796,796,0.9994392
796,796,0.19452552
796,433,0.33357486
796,518,0.90842855
796,796,0.7504267
796,796,0.99550325
796,796,0.9713249
796,796,0.99752396
796,796,0.7385819
796,399,0.87428397
796,474,0.38781416
796,795,0.9937085
796,796,0.9997799
796,691,0.09534266
796,543,0.11567987
796,983,0.33244106
796,796,0.97816247
796,796,0.9996395
796,610,0.9892881
796,796,0.99930584
796,795,0.23432346
796,796,0.9728354
796,796,0.9835064
796,796,0.99645555
796,796,0.93009037
796,796,0.9999716
796,796,0.6873482
796,796,0.3831181
796,796,0.9847639
796,796,0.9917257
796,796,0.84625417
796,796,0.99993145
796,796,0.9137424
796,796,0.6653333
796,796,0.7095361
796,796,0.977696
796,796,0.998026
796,518,0.523323
796,796,0.99947566
796,796,0.99989617
796,788,0.2581687
796,796,0.34516385
796,795,0.6395936
796,796,0.9726806
797,797,0.9435074
797,672,0.6697236
797,797,0.9999956
797,797,0.97341806
797,797,0.9981325
797,797,0.9605534
797,529,0.5841483
797,697,0.9825797
797,496,0.5117609
797,797,0.9946896
797,797,0.5887168
797,797,0.9999987
797,797,0.99994254
797,87,0.22058615
797,797,0.99940443
797,830,0.44939393
797,797,0.9849471
797,797,0.99994874
797,797,0.9959714
797,672,0.9702966
797,806,0.1914476
797,797,0.9515473
797,797,0.6681738
797,993,0.58476126
797,797,0.795888
797,797,0.615584
797,638,0.09068006
797,797,0.15112083
797,457,0.5531973
797,797,0.33155048
797,797,0.8325915
797,797,0.97737396
797,747,0.46423632
797,602,0.33590516
797,721,0.18983492
797,797,0.8654069
797,610,0.37149084
797,431,0.39508587
797,797,0.97178787
797,797,0.96769017
797,797,0.9793036
797,797,0.997334
797,797,0.9888918
797,797,0.99933237
797,797,0.9977064
797,797,0.9986222
797,797,0.91183853
797,171,0.87031484
797,902,0.13618621
797,797,0.8643761
798,798,0.77891976
798,872,0.40622962
798,798,0.99917173
798,458,0.35951382
798,798,0.9877033
798,769,0.15667441
798,798,0.99416083
798,769,0.5448161
798,798,0.982976
798,798,0.8852818
798,798,0.99962676
798,769,0.7645452
798,769,0.99538594
798,769,0.6257056
798,688,0.19530846
798,736,0.5012484
798,798,0.63011587
798,798,0.6320438
798,798,0.9997689
798,798,0.50271195
798,769,0.9278367
798,798,0.99910104
798,798,0.79405296
798,798,0.90193355
798,798,0.551716
798,798,0.41070396
798,432,0.23242564
798,60,0.2216477
798,798,0.9999826
798,113,0.3716417
798,798,0.9969152
798,769,0.99982256
798,769,0.45578283
798,798,0.9886092
798,798,0.9923455
798,798,0.9994547
798,798,0.7945708
798,798,0.9992094
798,798,0.87729144
798,798,0.9972408
798,798,0.99995613
798,798,0.9994729
798,769,0.9247504
798,798,0.9999392
798,798,0.99946314
798,798,0.9241467
798,798,0.7693271
798,798,0.99932885
798,798,0.9942887
798,788,0.11320571
799,799,0.85605717
799,799,0.9936413
799,799,0.3855183
799,799,0.14313811
799,894,0.80986494
799,779,0.20437178
799,799,0.9508268
799,523,0.11628464
799,727,0.17894739
799,564,0.61657214
799,799,0.38203132
799,570,0.093612574
799,799,0.9084192
799,894,0.46690735
799,799,0.8847752
799,656,0.91136026
799,495,0.34870157
799,706,0.7983016
799,799,0.88525075
799,799,0.23264806
799,799,0.47738954
799,799,0.7815487
799,437,0.69678324
799,819,0.1323394
799,704,0.48322144
799,495,0.44621536
799,799,0.21289141
799,433,0.16347988
799,799,0.8245367
799,894,0.9685732
799,799,0.28579438
799,799,0.8914104
799,785,0.12649193
799,789,0.38435313
799,874,0.5430941
799,799,0.9717505
799,799,0.9194948
799,905,0.8452366
799,799,0.6682722
799,799,0.7087532
799,453,0.7670645
799,799,0.5592093
799,799,0.26691216
799,799,0.65485674
799,905,0.5177674
799,757,0.70958996
799,799,0.3071879
799,743,0.25563496
799,654,0.8756678
799,624,0.54618245
800,800,0.9999628
800,800,0.97700214
800,800,0.9575723
800,800,0.9999999
800,800,0.99898404
800,800,0.9610616
800,788,0.19906099
800,800,0.99832016
800,800,0.9986167
800,800,0.9999707
800,800,0.9999683
800,800,0.9999138
800,800,0.99973947
800,800,0.5014262
800,800,0.99967325
800,800,0.9997794
800,800,0.9988943
800,822,0.50887734
800,800,0.9999695
800,800,0.9999958
800,800,0.88259625
800,800,0.9998311
800,800,0.999984
800,800,0.9998288
800,800,0.99805826
800,800,0.87364316
800,800,0.11061254
800,800,0.9993304
800,800,0.99998546
800,800,0.99997985
800,800,0.99999845
800,800,0.9982503
800,800,0.9999999
800,800,0.9999988
800,800,0.99999857
800,800,0.9980434
800,624,0.14215496
800,800,0.99732804
800,800,0.9999708
800,800,0.985603
800,800,0.9776163
800,800,0.95275354
800,800,0.99999726
800,800,0.99995935
800,800,0.9758385
800,800,0.95352155
800,800,0.9986374
800,800,0.9994331
800,800,0.99417084
800,800,0.59536856
801,801,0.8177693
801,801,0.97531384
801,801,0.90004396
801,801,0.6219191
801,801,0.998686
801,801,0.9872385
801,801,0.9301303
801,801,0.5697007
801,801,0.9996332
801,801,0.9426557
801,801,0.9017414
801,801,0.99834454
801,973,0.15681468
801,801,0.82495874
801,801,0.48996136
801,801,0.90345484
801,801,0.8737913
801,801,0.9666468
801,801,0.98700756
801,801,0.7075676
801,801,0.4957543
801,845,0.2959744
801,801,0.9909407
801,801,0.96171486
801,801,0.9927245
801,801,0.9021258
801,801,0.99742365
801,801,0.9352036
801,801,0.9873641
801,801,0.5376603
801,801,0.8588174
801,801,0.9731294
801,801,0.8187441
801,801,0.9907967
801,801,0.7767031
801,801,0.99330807
801,801,0.2995415
801,801,0.994764
801,801,0.8012783
801,801,0.61617213
801,801,0.8788624
801,801,0.9962154
801,801,0.8695894
801,801,0.99808997
801,801,0.99275315
801,801,0.98195374
801,801,0.49252424
801,33,0.7224888
801,801,0.972493
801,801,0.9354372
802,802,0.9512689
802,802,0.9813964
802,802,0.9952775
802,802,0.99746597
802,537,0.29923913
802,802,0.9683613
802,802,0.99884003
802,802,0.9799825
802,802,0.9993338
802,802,0.99857426
802,802,0.8615605
802,802,0.99208564
802,802,0.93595636
802,802,0.92147774
802,802,0.9999188
802,802,0.96552736
802,701,0.6869628
802,802,0.9994165
802,802,0.8999511
802,802,0.99989426
802,802,0.998803
802,802,0.9944846
802,802,0.9804463
802,802,0.9684259
802,802,0.83808416
802,802,0.99923503
802,802,0.73437047
802,802,0.998691
802,802,0.70151854
802,802,0.99963534
802,802,0.9842307
802,802,0.8212249
802,802,0.74036705
802,802,0.76899445
802,518,0.51152945
802,802,0.95693916
802,802,0.9999732
802,701,0.8391407
802,802,0.97509366
802,491,0.545107
802,802,0.9965373
802,802,0.9800786
802,802,0.9551794
802,802,0.6789351
802,802,0.97077394
802,802,0.9736493
802,802,0.9994123
802,450,0.514289
802,802,0.9876194
802,802,0.97048247
803,864,0.6202972
803,803,0.9697639
803,866,0.36685494
803,803,0.5396981
803,803,0.5954494
803,803,0.99979323
803,803,0.5119941
803,803,0.9998491
803,803,0.99407506
803,547,0.5836973
803,803,0.99963486
803,569,0.80341953
803,803,0.97305423
803,803,0.99988735
803,803,0.9955048
803,803,0.9073409
803,803,0.9976036
803,803,0.99873334
803,803,0.9924948
803,803,0.9835159
803,803,0.9999658
803,803,0.8985452
803,803,0.93793064
803,803,0.99998295
803,803,0.9961845
803,803,0.9994448
803,859,0.35185573
803,803,0.8276177
803,803,0.9956785
803,803,0.9986632
803,803,0.9971366
803,803,0.99849415
803,803,0.8470994
803,250,0.5164118
803,803,0.9985885
803,803,0.65550256
803,803,0.4259634
803,803,0.8122329
803,803,0.9999894
803,866,0.26617438
803,803,0.45629874
803,803,0.9997656
803,803,0.99995005
803,803,0.9958657
803,803,0.9758211
803,803,0.9999709
803,803,0.9998374
803,803,0.9827146
803,803,0.99769956
803,866,0.32248154
804,804,0.66991997
804,804,0.5701673
804,686,0.18729986
804,804,0.99870336
804,804,0.90325326
804,760,0.12082287
804,804,0.64090675
804,804,0.99820936
804,898,0.8867804
804,731,0.77741957
804,804,0.47554144
804,794,0.49756184
804,473,0.17945966
804,804,0.99186265
804,804,0.48901007
804,804,0.55665493
804,804,0.9792697
804,804,0.9930482
804,896,0.9566941
804,804,0.9891509
804,711,0.8670827
804,605,0.37025258
804,804,0.65698534
804,804,0.84098536
804,896,0.6985054
804,804,0.98977983
804,804,0.6314565
804,896,0.3231751
804,855,0.2193686
804,804,0.7306996
804,804,0.9568893
804,512,0.5881707
804,648,0.9355415
804,804,0.9995235
804,771,0.2282917
804,804,0.9914614
804,470,0.46948496
804,804,0.63896924
804,503,0.816857
804,804,0.8202177
804,861,0.41424602
804,620,0.2798582
804,440,0.23114085
804,412,0.52442014
804,804,0.93134475
804,804,0.29673582
804,571,0.3912879
804,804,0.442157
804,804,0.6266235
804,804,0.8282258
805,768,0.7064881
805,805,0.9938485
805,805,0.99900025
805,805,0.9759118
805,805,0.9996414
805,805,0.9998293
805,805,0.99313253
805,805,0.997872
805,805,0.99998605
805,805,0.9996977
805,805,0.87676555
805,518,0.6124661
805,805,0.9700356
805,805,0.9999763
805,574,0.23941457
805,805,0.90842766
805,805,0.9999105
805,805,0.9806451
805,805,0.99852437
805,805,0.99928635
805,805,0.99849963
805,805,0.99908423
805,805,0.93156224
805,805,0.9999261
805,805,0.99812967
805,805,0.9235799
805,805,0.9930663
805,805,0.99709415
805,805,0.9999614
805,805,0.99995244
805,739,0.23947741
805,805,0.96676654
805,805,0.99991024
805,805,0.99618846
805,768,0.5299173
805,805,0.99996364
805,805,0.21153107
805,805,0.99961436
805,805,0.9671103
805,805,0.8217016
805,805,0.9901052
805,805,0.99232614
805,805,0.9877413
805,805,0.99986327
805,805,0.99993134
805,805,0.83902997
805,805,0.99412835
805,805,0.99869066
805,805,0.97766966
805,515,0.15718633
806,806,0.9974566
806,655,0.75710857
806,806,0.9990773
806,806,0.9947877
806,806,0.97992754
806,806,0.98321253
806,806,0.9944402
806,842,0.3129083
806,921,0.7714176
806,419,0.11558826
806,879,0.1279481
806,797,0.2062143
806,806,0.9181859
806,774,0.76960075
806,806,0.45309603
806,806,0.9997212
806,496,0.95829374
806,806,0.9962102
806,417,0.31634244
806,496,0.9999765
806,806,0.99054503
806,806,0.9587903
806,806,0.89362234
806,806,0.88929486
806,806,0.9991566
806,630,0.25048253
806,806,0.93881947
806,806,0.96783185
806,735,0.3476279
806,806,0.93292105
806,788,0.099643335
806,552,0.1861087
806,806,0.9670602
806,443,0.9680065
806,616,0.77404034
806,806,0.66609186
806,806,0.9991003
806,434,0.1846499
806,806,0.5156981
806,630,0.82978773
806,529,0.20220685
806,424,0.10171207
806,806,0.9665468
806,806,0.99962294
806,806,0.94882226
806,765,0.37087575
806,806,0.9959031
806,806,0.34070095
806,806,0.9872695
806,806,0.998103
807,549,0.17794085
807,807,0.9999987
807,807,0.42780656
807,807,0.9790826
807,807,0.8904792
807,807,0.8681328
807,807,0.99992216
807,807,0.9357019
807,807,0.9994106
807,807,0.98874915
807,517,0.3040323
807,846,0.4855719
807,807,0.97146153
807,792,0.31456596
807,807,0.6569508
807,807,0.99999404
807,807,0.39506364
807,807,0.80648774
807,545,0.5291778
807,807,0.9808592
807,807,0.99933964
807,807,0.5159922
807,807,0.99965274
807,807,0.5538791
807,807,0.9876074
807,807,0.98099464
807,807,0.9609211
807,807,0.6088017
807,791,0.23222235
807,807,0.99999976
807,807,0.9619971
807,807,0.99763083
807,807,0.9977983
807,858,0.7059876
807,807,0.65681887
807,912,0.16593209
807,807,0.91657597
807,807,0.935088
807,799,0.12796797
807,807,0.9987382
807,900,0.18501754
807,807,0.9999641
807,807,0.94169354
807,807,0.98370725
807,839,0.76498437
807,807,0.96808004
807,807,0.9998622
807,807,0.63448757
807,807,0.99998593
807,807,0.63863355
808,808,0.99956626
808,808,0.6649874
808,808,0.9986644
808,808,0.8152326
808,515,0.2018472
808,515,0.8201815
808,808,0.9781397
808,954,0.26926747
808,808,0.94523656
808,515,0.32169357
808,910,0.2772865
808,808,0.8708958
808,515,0.24318254
808,808,0.98882306
808,451,0.2551734
808,439,0.6399721
808,808,0.92551786
808,808,0.9590449
808,808,0.73276955
808,808,0.99833304
808,515,0.62059873
808,808,0.931551
808,808,0.85500735
808,808,0.5613881
808,808,0.9999777
808,808,0.99989223
808,808,0.9131071
808,515,0.14592354
808,836,0.16074705
808,808,0.35551646
808,808,0.9995994
808,808,0.8950496
808,808,0.84422076
808,515,0.9640602
808,731,0.19372004
808,808,0.36818746
808,808,0.851458
808,552,0.99988365
808,773,0.33851758
808,808,0.9193828
808,879,0.3985018
808,808,0.9966556
808,808,0.7724847
808,515,0.5052479
808,808,0.9981293
808,808,0.4738109
808,452,0.29552025
808,515,0.41287917
808,808,0.7140133
808,808,0.8449518
809,809,0.77111274
809,924,0.48938814
809,809,0.9614005
809,809,0.50728613
809,868,0.49621472
809,809,0.5931253
809,925,0.82269305
809,809,0.79350495
809,968,0.3317722
809,809,0.6816423
809,809,0.20802301
809,809,0.52800864
809,809,0.62932146
809,809,0.58858305
809,809,0.9105052
809,659,0.2708107
809,809,0.9181428
809,659,0.2213347
809,618,0.18487868
809,809,0.9686355
809,809,0.8431439
809,809,0.6184303
809,809,0.56663793
809,925,0.7554258
809,925,0.9728565
809,959,0.8962974
809,809,0.6566859
809,809,0.89544475
809,809,0.46018666
809,809,0.88585335
809,809,0.4977724
809,809,0.7715048
809,809,0.90602577
809,925,0.4087138
809,937,0.46953934
809,809,0.7502913
809,964,0.1806463
809,521,0.28104284
809,521,0.633549
809,938,0.3052257
809,647,0.4106847
809,868,0.2893434
809,809,0.5821029
809,809,0.16630101
809,909,0.90517074
809,809,0.76747406
809,659,0.84270895
809,809,0.44775435
809,809,0.537601
809,926,0.21340914
810,810,0.67591256
810,810,0.6066552
810,810,0.7134785
810,527,0.30293626
810,810,0.5987054
810,681,0.49966684
810,810,0.54028875
810,878,0.581659
810,878,0.5699736
810,508,0.7618957
810,810,0.43195373
810,878,0.5820172
810,508,0.7535134
810,508,0.67428976
810,508,0.688479
810,508,0.57115656
810,810,0.6474935
810,508,0.7809801
810,508,0.35877106
810,508,0.6603008
810,810,0.586071
810,878,0.6146274
810,810,0.7140694
810,508,0.59842795
810,171,0.21774483
810,605,0.29428583
810,508,0.43058568
810,810,0.48444858
810,810,0.587629
810,810,0.6778783
810,508,0.48231313
810,810,0.7214829
810,508,0.61500126
810,810,0.7476725
810,810,0.83035636
810,508,0.51133376
810,810,0.45767155
810,810,0.62452304
810,810,0.6438307
810,810,0.58443624
810,878,0.57715684
810,810,0.3182892
810,810,0.6689754
810,508,0.760639
810,810,0.54417604
810,810,0.5252322
810,477,0.2940518
810,681,0.6448828
810,620,0.26863378
810,878,0.8636807
811,811,0.8137432
811,485,0.27564156
811,758,0.1965819
811,798,0.62119055
811,822,0.23221546
811,811,0.97936225
811,811,0.9985045
811,811,0.9968996
811,506,0.31094578
811,811,0.4016493
811,550,0.23175393
811,811,0.958678
811,811,0.9394424
811,753,0.5486561
811,530,0.9796785
811,811,0.9255234
811,811,0.48825377
811,859,0.103492714
811,401,0.12871587
811,606,0.65631557
811,799,0.20289059
811,811,0.9794515
811,811,0.41946325
811,760,0.6369416
811,545,0.5726445
811,811,0.9954993
811,811,0.98274326
811,811,0.9997687
811,811,0.97384256
811,811,0.9767156
811,771,0.5315996
811,632,0.42095637
811,770,0.6146356
811,811,0.93239796
811,811,0.95451164
811,545,0.80278707
811,811,0.4302041
811,859,0.754884
811,811,0.96137464
811,281,0.63575107
811,713,0.15398619
811,745,0.31309637
811,897,0.35976934
811,811,0.7852524
811,753,0.9458639
811,688,0.46837538
811,236,0.560733
811,753,0.83188105
811,811,0.9550379
811,811,0.77549
812,812,0.99999225
812,812,0.9997904
812,812,0.7248267
812,657,0.4210722
812,812,0.9982697
812,812,0.9998037
812,812,0.9243307
812,812,0.40584916
812,744,0.44621223
812,812,0.9997904
812,812,0.98705
812,812,0.99998987
812,812,0.9999715
812,812,0.750799
812,812,0.9994438
812,812,0.9950859
812,404,0.47071066
812,812,0.99866366
812,812,0.9999821
812,812,0.9999906
812,812,0.9985079
812,812,0.9486031
812,812,0.9996376
812,812,0.9921212
812,812,0.99963105
812,812,0.9020449
812,812,0.9999763
812,812,0.9043674
812,812,0.8205194
812,812,0.9994616
812,812,0.99981886
812,812,0.74727714
812,812,0.99511033
812,812,0.9976598
812,812,0.99941564
812,812,0.9829972
812,812,0.97800946
812,510,0.22850439
812,812,0.9999181
812,404,0.5297391
812,812,0.9784646
812,812,0.99974877
812,812,0.9992662
812,812,0.9751278
812,812,0.98792017
812,812,0.99849725
812,812,0.9999862
812,812,0.9992611
812,812,0.9992106
812,812,0.95624113
813,700,0.13285868
813,570,0.1135628
813,813,0.9707099
813,929,0.39287388
813,909,0.23384689
813,813,0.25323218
813,813,0.23767872
813,813,0.9512275
813,910,0.37058964
813,567,0.73364484
813,813,0.9849622
813,813,0.8168388
813,710,0.78577024
813,813,0.75515586
813,964,0.8204689
813,813,0.92756605
813,731,0.55466944
813,903,0.17934407
813,813,0.40131712
813,845,0.3207367
813,910,0.96031797
813,813,0.36487573
813,813,0.7228188
813,813,0.9072844
813,518,0.43277743
813,910,0.80708086
813,499,0.7431471
813,618,0.57795596
813,399,0.84684646
813,813,0.74553657
813,680,0.22374752
813,772,0.21708196
813,729,0.20431723
813,928,0.6457317
813,910,0.9210058
813,909,0.9318235
813,813,0.9986267
813,813,0.40077665
813,618,0.6578218
813,956,0.32388374
813,813,0.8471855
813,542,0.31860906
813,910,0.58037174
813,813,0.9377353
813,813,0.9893941
813,960,0.752593
813,618,0.9088363
813,813,0.5443466
813,749,0.22852321
813,618,0.4463757
814,814,0.8231144
814,814,0.97960174
814,814,0.9990426
814,814,0.92837244
814,814,0.98209363
814,814,0.9388016
814,814,0.99403703
814,814,0.9968375
814,814,0.44938144
814,814,0.9965522
814,814,0.9478519
814,814,0.89612854
814,814,0.9824839
814,814,0.991816
814,814,0.7487133
814,554,0.54194903
814,814,0.9119294
814,814,0.9873998
814,814,0.9997408
814,814,0.93657583
814,814,0.8900143
814,814,0.99471986
814,814,0.9998939
814,576,0.50678855
814,625,0.5307858
814,814,0.97990763
814,814,0.999642
814,814,0.99456066
814,814,0.99968123
814,814,0.9940058
814,814,0.68423617
814,814,0.99952567
814,814,0.46570793
814,814,0.983335
814,814,0.89117056
814,814,0.8688626
814,814,0.7390494
814,814,0.65681213
814,814,0.98304844
814,814,0.9771658
814,450,0.37685257
814,625,0.9854235
814,814,0.66720665
814,814,0.9850579
814,814,0.99583876
814,814,0.755065
814,814,0.9924958
814,814,0.9405405
814,814,0.99238175
814,814,0.98000264
815,815,0.9299194
815,815,0.38253936
815,815,0.98470783
815,815,0.83674335
815,73,0.71931547
815,815,0.983353
815,73,0.5314378
815,936,0.29945332
815,77,0.91705614
815,74,0.7640779
815,815,0.9855737
815,815,0.91323036
815,815,0.86212134
815,815,0.14649607
815,815,0.15459794
815,815,0.9955049
815,815,0.9937587
815,815,0.9879943
815,815,0.5427142
815,815,0.99093115
815,815,0.89618874
815,815,0.9651178
815,72,0.48542607
815,815,0.99494755
815,815,0.72259426
815,815,0.954375
815,74,0.7642831
815,815,0.9943651
815,815,0.41894037
815,815,0.9967565
815,74,0.51349217
815,74,0.86396664
815,310,0.21715268
815,815,0.99641705
815,815,0.8676413
815,815,0.9685514
815,815,0.96887857
815,815,0.67773247
815,815,0.117799275
815,77,0.48702797
815,815,0.9988167
815,815,0.65393347
815,815,0.8653829
815,74,0.4150268
815,815,0.9949881
815,815,0.89919096
815,72,0.76385206
815,815,0.8116156
815,815,0.8737553
815,799,0.10387459
816,816,0.9999988
816,816,0.9999709
816,816,0.99869955
816,816,0.99999976
816,816,0.6804231
816,816,0.7600607
816,816,0.965981
816,816,0.6426956
816,816,0.99975544
816,816,0.8513119
816,816,0.9999963
816,816,1.0
816,816,0.9996693
816,816,0.99999523
816,816,0.9998977
816,816,0.99972576
816,816,0.99654776
816,816,0.837491
816,816,0.7275445
816,816,0.7548828
816,816,0.7548029
816,816,0.9998148
816,816,0.9993319
816,816,0.999998
816,910,0.33219507
816,816,0.9780884
816,816,0.9871776
816,723,0.32176936
816,816,0.7830187
816,816,0.9780261
816,816,0.9969591
816,816,0.91468966
816,816,0.9930097
816,816,0.9999536
816,911,0.6431474
816,696,0.20779836
816,816,0.8207329
816,816,0.99999666
816,816,0.7008864
816,816,0.9793783
816,816,0.99996376
816,816,0.99999964
816,666,0.6816957
816,911,0.24505611
816,816,0.73153
816,816,0.99991035
816,816,0.68034655
816,816,0.990967
816,816,0.9998963
816,816,0.99982303
817,511,0.5578636
817,751,0.62518626
817,817,0.70414406
817,817,0.8975173
817,511,0.44682848
817,817,0.5678179
817,817,0.38481098
817,817,0.942566
817,817,0.8577461
817,817,0.9541575
817,751,0.58592576
817,817,0.7687055
817,817,0.82214755
817,751,0.9525174
817,817,0.5565599
817,479,0.61645746
817,661,0.53079236
817,581,0.47097722
817,817,0.552177
817,864,0.38441738
817,817,0.9807931
817,817,0.503098
817,817,0.61178154
817,751,0.82121706
817,407,0.4792252
817,751,0.2842332
817,817,0.4099328
817,511,0.43967235
817,817,0.8925911
817,817,0.84217584
817,817,0.8363773
817,751,0.96086985
817,817,0.7873973
817,817,0.47323543
817,511,0.27551225
817,817,0.47343692
817,817,0.9608744
817,817,0.66244304
817,817,0.43705213
817,817,0.76639426
817,468,0.27960318
817,751,0.80482584
817,479,0.76203626
817,817,0.73904085
817,817,0.4095149
817,751,0.7964164
817,817,0.35335404
817,751,0.9593504
817,817,0.8460265
817,817,0.94221425
818,745,0.37576815
818,650,0.18780515
818,619,0.92267805
818,559,0.56650287
818,640,0.31590876
818,796,0.4448472
818,837,0.4236853
818,968,0.62780577
818,818,0.91181195
818,846,0.57840586
818,807,0.25198337
818,650,0.45826736
818,572,0.27860776
818,877,0.7935
818,463,0.23850003
818,570,0.78545946
818,818,0.40706772
818,971,0.493878
818,920,0.5060025
818,711,0.29508555
818,818,0.2508129
818,438,0.36276057
818,818,0.58474755
818,819,0.78790784
818,742,0.33753225
818,619,0.4942771
818,845,0.39720863
818,920,0.98194695
818,846,0.5138675
818,578,0.51263976
818,686,0.34150046
818,804,0.7979556
818,582,0.18859307
818,619,0.6061712
818,402,0.7490947
818,818,0.92988366
818,892,0.40390378
818,507,0.42175525
818,818,0.96119374
818,546,0.2735699
818,980,0.7719896
818,831,0.42522192
818,598,0.23532675
818,592,0.75142616
818,819,0.6445493
818,562,0.1033635
818,785,0.4397006
818,898,0.23195243
818,818,0.19445322
818,468,0.6128671
819,819,0.6844776
819,416,0.39416945
819,402,0.17421833
819,854,0.56922495
819,819,0.9143703
819,819,0.8663109
819,819,0.87478507
819,854,0.607379
819,819,0.6815251
819,819,0.95115966
819,819,0.7015251
819,819,0.8260843
819,819,0.9334856
819,819,0.98919326
819,819,0.24928913
819,399,0.40906096
819,854,0.97430664
819,819,0.5770584
819,819,0.8609659
819,819,0.8831545
819,819,0.2791209
819,827,0.20085521
819,819,0.856661
819,562,0.81656474
819,819,0.63146234
819,819,0.96779937
819,718,0.3401057
819,819,0.22792968
819,864,0.18763284
819,819,0.97037685
819,815,0.80401766
819,819,0.8686799
819,819,0.97477335
819,818,0.5047365
819,819,0.96460795
819,416,0.4625219
819,819,0.5076256
819,819,0.99774677
819,822,0.24947314
819,570,0.7930618
819,819,0.5295281
819,724,0.37796253
819,819,0.49847057
819,819,0.73867387
819,819,0.99737334
819,819,0.3457257
819,819,0.90094936
819,819,0.38486302
819,819,0.98278093
819,171,0.1354942
820,820,0.48906767
820,820,0.98567355
820,820,0.92673576
820,820,0.98877954
820,820,0.996627
820,820,0.86289704
820,820,0.9803914
820,820,0.99498594
820,820,0.9988944
820,565,0.5861684
820,820,0.9988174
820,820,0.99715936
820,820,0.7323897
820,820,0.9037518
820,820,0.99851197
820,820,0.96746683
820,980,0.20845221
820,820,0.917952
820,820,0.68492293
820,820,0.53572315
820,820,0.9936567
820,820,0.9361852
820,820,0.99322176
820,820,0.34412572
820,820,0.9991109
820,820,0.99979776
820,820,0.83630055
820,820,0.99999046
820,820,0.9907788
820,820,0.9348031
820,820,0.9975164
820,820,0.8790375
820,820,0.9878137
820,820,0.9989484
820,820,0.1861689
820,820,0.9936685
820,820,0.6139993
820,820,0.9999112
820,820,0.889884
820,820,0.9861594
820,820,0.89660704
820,820,0.99940145
820,820,0.6168559
820,820,0.99995077
820,820,0.95627403
820,820,0.9969235
820,820,0.9926906
820,820,0.9943644
820,820,0.9450905
820,820,0.99816257
821,821,0.9297404
821,821,0.74701864
821,821,0.796791
821,821,0.9229544
821,718,0.7720682
821,821,0.99868137
821,821,0.91994774
821,821,0.9390017
821,532,0.18141441
821,821,0.99281704
821,821,0.8830982
821,821,0.98513573
821,821,0.9063842
821,821,0.9024582
821,821,0.8971251
821,821,0.9688731
821,821,0.87229055
821,821,0.7674727
821,821,0.8879277
821,821,0.5880026
821,821,0.9768067
821,821,0.49981523
821,821,0.788636
821,821,0.94169325
821,821,0.9384049
821,821,0.6810427
821,821,0.96670616
821,484,0.30642432
821,821,0.9982672
821,821,0.9893847
821,718,0.3784711
821,821,0.9853372
821,821,0.9898977
821,821,0.8942346
821,821,0.97659063
821,821,0.99415296
821,821,0.8378958
821,718,0.5862584
821,821,0.853567
821,821,0.84858423
821,821,0.67247593
821,821,0.7894108
821,821,0.99551195
821,821,0.93788004
821,821,0.9964935
821,821,0.98514384
821,821,0.9962224
821,821,0.98359966
821,821,0.73098725
821,821,0.9422549
822,822,0.997776
822,822,0.9999988
822,822,0.9997166
822,427,0.43274143
822,822,0.9999776
822,822,0.9998964
822,822,0.40809542
822,822,0.91733986
822,822,0.9999932
822,819,0.22577794
822,822,0.9999963
822,808,0.2724084
822,822,0.9999832
822,822,0.9999678
822,822,0.9999782
822,822,0.90574336
822,822,0.73701817
822,822,0.98803115
822,822,0.19510064
822,822,0.99953365
822,822,0.99999976
822,822,0.8565465
822,822,0.79359764
822,822,0.990368
822,822,0.9866477
822,822,0.9999757
822,822,0.99920005
822,822,0.84503955
822,822,0.2776663
822,822,0.98709095
822,822,0.8568861
822,822,0.31321892
822,909,0.8247015
822,822,0.9733557
822,822,0.9596958
822,822,0.9998363
822,822,0.99946827
822,822,0.99999094
822,822,0.9881203
822,822,0.42268226
822,822,0.5738992
822,822,0.9881677
822,775,0.06858787
822,822,0.9999938
822,822,0.999705
822,822,0.99996555
822,822,0.99999785
822,822,0.88037014
822,822,0.9922178
822,642,0.62073195
823,823,0.7213948
823,823,0.82730967
823,617,0.6730949
823,823,0.9998118
823,680,0.13150671
823,823,0.99993384
823,153,0.7061616
823,823,0.9998838
823,823,0.8358796
823,542,0.28247237
823,823,0.24991629
