,Yhat,Y,is_correct,confidence
12168,C,D,False,0.7954846024513245
12169,A,A,True,0.9963994026184082
12170,B,C,False,0.7224218845367432
12171,A,D,False,0.47524088621139526
12172,D,D,True,0.8297514319419861
12173,D,D,True,0.9686862826347351
12174,C,C,True,0.4449079632759094
12175,D,D,True,0.8542400002479553
12176,C,B,False,0.6788060665130615
12177,A,A,True,0.9568281173706055
12178,B,B,True,0.9256699681282043
12179,A,C,False,0.4151645004749298
12180,B,B,True,0.9578994512557983
12181,C,C,True,0.931776225566864
12182,C,C,True,0.9715182185173035
12183,A,C,False,0.9332910180091858
12184,C,B,False,0.9291446805000305
12185,B,B,True,0.9918774366378784
12186,A,D,False,0.642907977104187
12187,B,B,True,0.9943789839744568
12188,A,C,False,0.502063512802124
12189,D,D,True,0.937855064868927
12190,B,B,True,0.9022560119628906
12191,D,D,True,0.9912595152854919
12192,D,D,True,0.9895505309104919
12193,B,B,True,0.9902498126029968
12194,C,C,True,0.8236226439476013
12195,D,B,False,0.8857787251472473
12196,B,B,True,0.9791070222854614
12197,D,A,False,0.5640340447425842
12198,B,A,False,0.7657172679901123
12199,A,D,False,0.9865532517433167
12200,B,B,True,0.9757686853408813
12201,B,B,True,0.7867295742034912
12202,B,C,False,0.9070497155189514
12203,D,D,True,0.9907277822494507
12204,D,D,True,0.9596372842788696
12205,D,C,False,0.8654236197471619
12206,D,D,True,0.9893527030944824
12207,A,A,True,0.9373844265937805
12208,C,A,False,0.5586753487586975
12209,A,A,True,0.989147961139679
12210,C,A,False,0.5125016570091248
12211,B,C,False,0.5129515528678894
12212,A,B,False,0.9286094307899475
12213,C,C,True,0.9890318512916565
12214,B,C,False,0.7231615781784058
12215,A,A,True,0.3932446241378784
12216,A,A,True,0.5224645137786865
12217,B,B,True,0.9880232810974121
12218,D,D,True,0.8608008027076721
12219,C,C,True,0.9845676422119141
12220,D,D,True,0.6940695643424988
12221,D,D,True,0.9972035884857178
12222,D,D,True,0.9939747452735901
12223,D,D,True,0.978116512298584
12224,D,D,True,0.9980687499046326
12225,C,C,True,0.984320878982544
12226,A,A,True,0.7619500756263733
12227,B,D,False,0.6228838562965393
12228,B,A,False,0.612743616104126
12229,B,B,True,0.9217440485954285
12230,C,C,True,0.9659689664840698
12231,C,C,True,0.9455605149269104
12232,B,C,False,0.7215760946273804
12233,A,D,False,0.4888555109500885
12234,A,C,False,0.4604886770248413
12235,B,B,True,0.680964469909668
12236,D,C,False,0.9812598824501038
12237,D,A,False,0.7887067794799805
12238,D,D,True,0.9895933866500854
12239,B,B,True,0.9743500351905823
12240,A,A,True,0.9742989540100098
12241,A,A,True,0.981116771697998
12242,B,B,True,0.6560490727424622
12243,D,D,True,0.9675689339637756
12244,C,C,True,0.9920433163642883
12245,B,B,True,0.6858423948287964
12246,A,B,False,0.7955638766288757
12247,A,A,True,0.9821282625198364
12248,B,B,True,0.7509211897850037
12249,A,C,False,0.7615422606468201
12250,D,D,True,0.9848233461380005
12251,A,A,True,0.47017037868499756
12252,C,C,True,0.5176807045936584
12253,D,A,False,0.5996047854423523
12254,B,B,True,0.6613370180130005
12255,C,D,False,0.4248657822608948
12256,D,D,True,0.998004138469696
12257,B,C,False,0.8163461089134216
12258,A,A,True,0.8758450150489807
12259,A,A,True,0.9949217438697815
12260,C,C,True,0.9858292937278748
12261,B,A,False,0.46013858914375305
12262,B,B,True,0.9907488226890564
12263,D,D,True,0.767040491104126
12264,C,C,True,0.9799262881278992
12265,A,A,True,0.9915123581886292
12266,C,C,True,0.9445396661758423
12267,C,C,True,0.898455798625946
12268,B,D,False,0.4908024072647095
12269,A,A,True,0.9901881814002991
12270,B,C,False,0.5665069222450256
12271,C,C,True,0.8948541283607483
12272,A,A,True,0.6845203638076782
12273,B,B,True,0.9346415400505066
12274,A,A,True,0.37734454870224
12275,B,B,True,0.9747459292411804
12276,D,D,True,0.9968329071998596
12277,D,D,True,0.9965144991874695
12278,A,B,False,0.8059039115905762
12279,C,C,True,0.9529531002044678
12280,D,D,True,0.9960575103759766
12281,A,A,True,0.923468828201294
12282,A,B,False,0.523266077041626
12283,C,C,True,0.9802553653717041
12284,D,D,True,0.9939141869544983
12285,D,D,True,0.9972018003463745
12286,A,A,True,0.8537330031394958
12287,C,C,True,0.8109510540962219
12288,D,C,False,0.8863940238952637
12289,D,D,True,0.9919187426567078
12290,D,D,True,0.9253765940666199
12291,A,A,True,0.9902626276016235
12292,A,A,True,0.9801679849624634
12293,B,B,True,0.9905925393104553
12294,C,B,False,0.5185410380363464
12295,A,A,True,0.9902331829071045
12296,B,D,False,0.9284719824790955
12297,B,C,False,0.5610917806625366
12298,A,C,False,0.8898308277130127
12299,D,D,True,0.5252243876457214
12300,A,B,False,0.8254498243331909
12301,B,C,False,0.8805027604103088
12302,C,D,False,0.8720834255218506
12303,B,B,True,0.8893461227416992
12304,D,D,True,0.9958359003067017
12305,C,C,True,0.6116482615470886
12306,A,A,True,0.9815487265586853
12307,C,C,True,0.9780824184417725
12308,A,B,False,0.8047011494636536
12309,D,D,True,0.971108615398407
12310,B,A,False,0.6115260720252991
12311,D,D,True,0.9819014668464661
12312,B,C,False,0.629492461681366
12313,C,C,True,0.978223979473114
12314,B,A,False,0.5664492249488831
12315,B,A,False,0.6461074948310852
12316,A,A,True,0.9769854545593262
12317,A,B,False,0.7062111496925354
12318,C,C,True,0.9701753854751587
12319,B,B,True,0.9198377728462219
12320,A,D,False,0.7762149572372437
12321,D,D,True,0.963184654712677
12322,C,C,True,0.8249855041503906
12323,C,C,True,0.9667550325393677
12324,D,D,True,0.9534813761711121
12325,A,A,True,0.35015591979026794
12326,C,A,False,0.5371253490447998
12327,D,A,False,0.9725897312164307
12328,B,B,True,0.4679831862449646
12329,D,D,True,0.9871504306793213
12330,B,B,True,0.9890977144241333
12331,C,B,False,0.461631715297699
12332,D,D,True,0.9909846782684326
12333,C,D,False,0.8692777156829834
12334,D,D,True,0.9499670267105103
12335,D,D,True,0.9852812886238098
12336,A,A,True,0.6885156035423279
12337,D,B,False,0.6883485913276672
12338,B,B,True,0.7803996801376343
12339,C,B,False,0.9796637296676636
12340,B,B,True,0.49584367871284485
12341,B,B,True,0.9886988997459412
12342,D,D,True,0.9510374665260315
12343,A,C,False,0.9049836993217468
12344,A,C,False,0.6327593922615051
12345,C,C,True,0.6033933758735657
12346,B,D,False,0.8835219740867615
12347,A,A,True,0.8461377620697021
12348,D,C,False,0.5357826948165894
12349,A,A,True,0.9807981848716736
12350,C,C,True,0.9830333590507507
12351,C,C,True,0.8212682604789734
12352,D,A,False,0.889198899269104
12353,B,B,True,0.5344985127449036
12354,A,A,True,0.43190324306488037
12355,B,B,True,0.9720578193664551
12356,B,B,True,0.9882785081863403
12357,D,C,False,0.5025940537452698
12358,C,C,True,0.9700436592102051
12359,C,A,False,0.5763798952102661
12360,A,C,False,0.9014928340911865
12361,D,C,False,0.905991792678833
12362,A,B,False,0.784985363483429
12363,D,D,True,0.9909272193908691
12364,C,C,True,0.619575023651123
12365,A,D,False,0.5794816613197327
12366,B,C,False,0.9476593136787415
12367,C,C,True,0.9203980565071106
12368,D,D,True,0.9739130139350891
12369,B,B,True,0.941655695438385
12370,A,A,True,0.43443554639816284
12371,A,A,True,0.9763527512550354
12372,C,C,True,0.6444399356842041
12373,C,C,True,0.9472192525863647
12374,A,B,False,0.9810526967048645
12375,D,C,False,0.6027230024337769
12376,A,C,False,0.9577608704566956
12377,C,C,True,0.9346660375595093
12378,C,C,True,0.698869526386261
12379,A,C,False,0.4730670154094696
12380,A,D,False,0.612787127494812
12381,C,B,False,0.7480899095535278
12382,B,B,True,0.9445222616195679
12383,A,A,True,0.6513065099716187
12384,B,B,True,0.9049561023712158
12385,A,A,True,0.9717977643013
12386,C,C,True,0.44086703658103943
12387,D,D,True,0.9905081987380981
12388,B,B,True,0.8805145025253296
12389,A,A,True,0.9136816263198853
12390,C,C,True,0.6277359127998352
12391,B,B,True,0.9901365041732788
12392,D,D,True,0.6797804832458496
12393,A,A,True,0.8015097379684448
12394,B,B,True,0.8438800573348999
12395,D,D,True,0.9584071636199951
12396,D,D,True,0.9775575399398804
12397,D,B,False,0.4352811574935913
12398,C,D,False,0.41043204069137573
12399,B,D,False,0.6332507133483887
12400,C,C,True,0.9081695675849915
12401,A,A,True,0.9649138450622559
12402,D,D,True,0.9755507707595825
12403,B,B,True,0.9787943363189697
12404,C,C,True,0.9572013020515442
12405,B,B,True,0.9728095531463623
12406,A,A,True,0.8839029669761658
12407,B,B,True,0.9829773902893066
12408,D,C,False,0.7949634194374084
12409,A,A,True,0.9698355197906494
12410,D,A,False,0.687463641166687
12411,B,B,True,0.7330024242401123
12412,D,D,True,0.9870851635932922
12413,C,C,True,0.7838056087493896
12414,C,A,False,0.7882214188575745
12415,A,A,True,0.5627644658088684
12416,A,A,True,0.9961175918579102
12417,A,B,False,0.4348474442958832
12418,D,B,False,0.8388872146606445
12419,B,B,True,0.7030683755874634
12420,A,A,True,0.9856299757957458
12421,C,C,True,0.960742712020874
12422,D,B,False,0.6133113503456116
12423,B,B,True,0.5896307229995728
12424,C,D,False,0.6880172491073608
12425,B,B,True,0.8118223547935486
12426,A,A,True,0.9948416352272034
12427,A,B,False,0.6397547125816345
12428,C,C,True,0.924525260925293
12429,D,D,True,0.7466002702713013
12430,A,A,True,0.9914754629135132
12431,A,A,True,0.9933028221130371
12432,A,B,False,0.6943359971046448
12433,B,B,True,0.924827516078949
12434,C,C,True,0.4618307650089264
12435,D,D,True,0.9754114747047424
12436,C,C,True,0.6464349031448364
12437,D,D,True,0.810944676399231
12438,B,B,True,0.6163755059242249
12439,D,D,True,0.8697447180747986
12440,B,A,False,0.4297848045825958
12441,A,A,True,0.9950822591781616
12442,D,C,False,0.5267556309700012
12443,A,A,True,0.958293080329895
12444,B,C,False,0.9706364274024963
12445,A,A,True,0.9937432408332825
12446,B,B,True,0.5621567964553833
12447,C,C,True,0.9178344011306763
12448,A,B,False,0.8325422406196594
12449,D,D,True,0.9220815300941467
12450,C,C,True,0.9724021553993225
12451,D,B,False,0.5528934597969055
12452,A,A,True,0.9952461123466492
12453,B,B,True,0.9243871569633484
12454,A,A,True,0.6381370425224304
12455,D,C,False,0.844516932964325
12456,D,C,False,0.597994327545166
12457,B,A,False,0.904326319694519
12458,A,A,True,0.9268676042556763
12459,D,A,False,0.7984442710876465
12460,B,B,True,0.9945238828659058
12461,D,D,True,0.9769094586372375
12462,C,C,True,0.9743184447288513
12463,C,C,True,0.9765204787254333
12464,D,A,False,0.9651497602462769
12465,C,C,True,0.7392043471336365
12466,A,A,True,0.9822370409965515
12467,D,C,False,0.6736748218536377
12468,A,C,False,0.9489827752113342
12469,D,D,True,0.9972483515739441
12470,B,A,False,0.7079753279685974
12471,C,B,False,0.8862903714179993
12472,B,B,True,0.9857351183891296
12473,D,D,True,0.991541862487793
12474,B,C,False,0.9400426745414734
12475,D,C,False,0.5036298632621765
12476,C,C,True,0.7369155287742615
12477,A,A,True,0.46775245666503906
12478,B,A,False,0.6233775019645691
12479,B,B,True,0.892188310623169
12480,C,C,True,0.9710361957550049
12481,D,A,False,0.800913393497467
12482,A,A,True,0.7633219361305237
12483,D,A,False,0.6140334010124207
12484,B,D,False,0.5550509095191956
12485,D,A,False,0.9052850008010864
12486,B,C,False,0.3694695830345154
12487,D,D,True,0.7034586071968079
12488,C,D,False,0.489557683467865
12489,B,B,True,0.9891596436500549
12490,C,C,True,0.6028892993927002
12491,A,A,True,0.9781305193901062
12492,C,D,False,0.7575550675392151
12493,A,C,False,0.5888656377792358
12494,D,B,False,0.8567702174186707
12495,C,C,True,0.5587010383605957
12496,B,D,False,0.6121674180030823
12497,B,C,False,0.6222133636474609
12498,D,C,False,0.5682864785194397
12499,C,C,True,0.978101909160614
12500,B,B,True,0.7637782692909241
12501,B,B,True,0.9796119332313538
12502,D,D,True,0.40611839294433594
12503,D,D,True,0.9459327459335327
12504,B,B,True,0.8708558082580566
12505,D,A,False,0.6724008321762085
12506,A,C,False,0.956548273563385
12507,D,D,True,0.7334219813346863
12508,B,A,False,0.9226166605949402
12509,D,D,True,0.9129241704940796
12510,A,C,False,0.7371844053268433
12511,C,C,True,0.7397422790527344
12512,C,C,True,0.8850188851356506
12513,D,D,True,0.45878952741622925
12514,B,B,True,0.876150369644165
12515,B,D,False,0.8883669972419739
12516,D,C,False,0.5512334704399109
12517,D,D,True,0.9944526553153992
12518,B,B,True,0.7458597421646118
12519,C,C,True,0.9892396926879883
12520,D,D,True,0.9939031004905701
12521,D,D,True,0.7541970610618591
12522,C,B,False,0.6286607980728149
12523,C,A,False,0.7576837539672852
12524,C,C,True,0.9832276105880737
12525,A,D,False,0.5453013777732849
12526,D,D,True,0.9380309581756592
12527,B,A,False,0.7780404686927795
12528,B,B,True,0.8858106136322021
12529,B,C,False,0.661014974117279
12530,D,D,True,0.9795178174972534
12531,D,D,True,0.6743031144142151
12532,B,B,True,0.7416477799415588
12533,B,B,True,0.9468559622764587
12534,D,C,False,0.5504547953605652
12535,D,A,False,0.6320664882659912
12536,C,A,False,0.7691423296928406
12537,D,D,True,0.9903618097305298
12538,C,C,True,0.935295581817627
12539,D,B,False,0.7325518727302551
12540,C,C,True,0.9780239462852478
12541,C,D,False,0.5490498542785645
12542,C,B,False,0.9658077359199524
12543,D,D,True,0.9696946144104004
12544,D,D,True,0.9905295968055725
12545,A,A,True,0.9753370881080627
12546,C,C,True,0.8760535717010498
12547,C,D,False,0.907489538192749
12548,C,C,True,0.9477546811103821
12549,D,A,False,0.5282310843467712
12550,B,B,True,0.9852171540260315
12551,D,C,False,0.8538318276405334
12552,B,D,False,0.9160667061805725
12553,D,A,False,0.8990586400032043
12554,B,B,True,0.8573404550552368
12555,D,D,True,0.6253251433372498
12556,C,C,True,0.9311200976371765
12557,A,D,False,0.7688113451004028
12558,A,C,False,0.7219024896621704
12559,C,C,True,0.8896926045417786
12560,A,A,True,0.9009862542152405
12561,A,A,True,0.9672623872756958
12562,A,A,True,0.974324643611908
12563,B,B,True,0.9867883920669556
12564,C,C,True,0.9531090259552002
12565,A,A,True,0.9883472323417664
12566,C,C,True,0.9791735410690308
12567,C,C,True,0.6849378943443298
12568,A,D,False,0.5093650817871094
12569,C,C,True,0.9780990481376648
12570,D,D,True,0.9932651519775391
12571,B,C,False,0.9146438837051392
12572,A,A,True,0.4565562903881073
12573,C,C,True,0.9701433181762695
12574,D,A,False,0.48138272762298584
12575,B,C,False,0.7655539512634277
12576,A,A,True,0.8051364421844482
12577,A,A,True,0.9902001023292542
12578,D,A,False,0.48030000925064087
12579,D,D,True,0.9852782487869263
12580,B,A,False,0.6100783944129944
12581,C,C,True,0.8516658544540405
12582,C,C,True,0.9311834573745728
12583,D,C,False,0.5840959548950195
12584,D,D,True,0.9428689479827881
12585,D,D,True,0.8899942636489868
12586,D,D,True,0.3892010450363159
12587,D,D,True,0.9796044826507568
12588,A,A,True,0.9901004433631897
12589,C,B,False,0.48805561661720276
12590,B,B,True,0.5756906867027283
12591,C,C,True,0.7583834528923035
12592,B,B,True,0.7012685537338257
12593,D,D,True,0.9795389771461487
12594,A,A,True,0.4582022726535797
12595,A,C,False,0.9828724265098572
12596,A,D,False,0.876311719417572
12597,A,A,True,0.9792056679725647
12598,B,B,True,0.9885557293891907
12599,C,C,True,0.9826980233192444
12600,A,B,False,0.3694036900997162
12601,A,A,True,0.9956310987472534
12602,D,D,True,0.7144333720207214
12603,C,A,False,0.5335960984230042
12604,C,C,True,0.9726936221122742
12605,C,C,True,0.8173232078552246
12606,A,D,False,0.9641252756118774
12607,A,A,True,0.9059491157531738
12608,D,D,True,0.9545277953147888
12609,C,C,True,0.7533141374588013
12610,D,D,True,0.6513499021530151
12611,A,C,False,0.832090437412262
12612,A,A,True,0.8271539211273193
12613,D,C,False,0.799471914768219
12614,C,D,False,0.751409113407135
12615,B,A,False,0.9855408072471619
12616,D,D,True,0.9815987944602966
12617,C,A,False,0.9021812081336975
12618,B,D,False,0.8621122241020203
12619,B,C,False,0.9530053734779358
12620,B,B,True,0.5173795223236084
12621,D,B,False,0.9724991917610168
12622,D,D,True,0.8492506742477417
12623,D,D,True,0.9648545980453491
12624,C,C,True,0.38648250699043274
12625,D,B,False,0.69724041223526
12626,D,D,True,0.9992056488990784
12627,B,D,False,0.7287121415138245
12628,A,A,True,0.9114681482315063
12629,D,D,True,0.9885163307189941
12630,C,C,True,0.9417579174041748
12631,B,B,True,0.6491634249687195
12632,C,B,False,0.6860820055007935
12633,A,A,True,0.9899617433547974
12634,B,B,True,0.9915846586227417
12635,A,A,True,0.7297742366790771
12636,A,C,False,0.5230756402015686
12637,B,B,True,0.9862897992134094
12638,A,A,True,0.9893306493759155
12639,D,A,False,0.7277337908744812
12640,A,A,True,0.9924119114875793
12641,D,D,True,0.5643534064292908
12642,A,C,False,0.45537659525871277
12643,D,D,True,0.9984297156333923
12644,A,A,True,0.9798967242240906
12645,D,D,True,0.9926846027374268
12646,B,C,False,0.9017231464385986
12647,A,A,True,0.9386518001556396
12648,B,B,True,0.9550295472145081
12649,B,C,False,0.5929922461509705
12650,B,B,True,0.9934965372085571
12651,A,B,False,0.7945879697799683
12652,D,B,False,0.8630397319793701
12653,A,A,True,0.983705997467041
12654,D,D,True,0.9381614327430725
12655,D,D,True,0.9884480834007263
12656,A,D,False,0.7868814468383789
12657,B,C,False,0.9762290120124817
12658,B,A,False,0.9537662863731384
12659,D,D,True,0.44024187326431274
12660,B,C,False,0.9298481345176697
12661,D,D,True,0.998201847076416
12662,B,B,True,0.9574883580207825
12663,D,B,False,0.8546278476715088
12664,C,C,True,0.8046509027481079
12665,B,C,False,0.48728278279304504
12666,D,D,True,0.8577185869216919
12667,C,C,True,0.743730366230011
12668,D,B,False,0.6266611218452454
12669,C,C,True,0.6609594225883484
12670,D,B,False,0.9263733625411987
12671,D,C,False,0.9135494232177734
12672,B,B,True,0.9125270247459412
12673,A,A,True,0.9957461953163147
12674,D,D,True,0.7851037383079529
12675,A,A,True,0.9515235424041748
12676,C,B,False,0.7075330018997192
12677,D,B,False,0.998394787311554
12678,D,B,False,0.5045524835586548
12679,C,C,True,0.9026577472686768
12680,A,A,True,0.8879885673522949
12681,C,C,True,0.8810282349586487
12682,B,B,True,0.8963882327079773
12683,D,D,True,0.621776282787323
12684,A,A,True,0.9889858961105347
12685,D,B,False,0.9475710988044739
12686,D,D,True,0.6451842784881592
12687,C,C,True,0.5086700320243835
12688,B,B,True,0.9828845262527466
12689,A,A,True,0.4927743375301361
12690,B,C,False,0.7230743169784546
12691,C,B,False,0.6995245814323425
12692,C,C,True,0.5497170090675354
12693,B,B,True,0.7653352618217468
12694,A,A,True,0.8673754334449768
12695,D,B,False,0.7393784523010254
12696,A,A,True,0.9903818964958191
12697,D,C,False,0.5374928712844849
12698,A,C,False,0.9760534167289734
12699,D,B,False,0.6518442034721375
12700,C,C,True,0.9279202818870544
12701,C,C,True,0.9742861986160278
12702,C,C,True,0.9171686768531799
12703,D,A,False,0.9749062061309814
12704,B,D,False,0.6349369883537292
12705,C,D,False,0.5342846512794495
12706,D,C,False,0.8951687812805176
12707,D,C,False,0.5957741141319275
12708,D,C,False,0.8935536742210388
12709,D,D,True,0.8850225210189819
12710,C,C,True,0.963600754737854
12711,B,B,True,0.6845437288284302
12712,A,B,False,0.8370100259780884
12713,C,B,False,0.6421915888786316
12714,D,D,True,0.996658444404602
12715,A,A,True,0.6924630999565125
12716,D,A,False,0.5246894359588623
12717,A,C,False,0.9942870736122131
12718,D,B,False,0.5748099684715271
12719,A,C,False,0.7361440062522888
12720,C,A,False,0.6270653009414673
12721,D,C,False,0.43487972021102905
12722,A,B,False,0.5874266028404236
12723,B,B,True,0.6571381688117981
12724,D,D,True,0.7403032183647156
12725,D,A,False,0.9480190277099609
12726,C,C,True,0.9007197022438049
12727,D,A,False,0.8141557574272156
12728,C,C,True,0.8621207475662231
12729,B,B,True,0.9891084432601929
12730,D,D,True,0.5535643100738525
12731,C,C,True,0.9353457093238831
12732,C,A,False,0.9258414506912231
12733,D,D,True,0.5272512435913086
12734,D,D,True,0.5095594525337219
12735,D,D,True,0.8235334157943726
12736,A,C,False,0.9668083190917969
12737,D,C,False,0.838066577911377
12738,A,B,False,0.9549357295036316
12739,A,A,True,0.9904650449752808
12740,A,A,True,0.992747962474823
12741,A,A,True,0.9722423553466797
12742,A,D,False,0.5266491770744324
12743,C,C,True,0.7249147891998291
12744,D,D,True,0.9913933277130127
12745,A,A,True,0.7107648849487305
12746,A,A,True,0.9910379648208618
12747,B,C,False,0.5092167854309082
12748,B,B,True,0.9784286618232727
12749,C,A,False,0.854407012462616
12750,D,D,True,0.9852286577224731
12751,C,C,True,0.5352864265441895
12752,A,A,True,0.9937083721160889
12753,C,B,False,0.9708071947097778
12754,A,C,False,0.9811975359916687
12755,D,D,True,0.9629638195037842
12756,D,D,True,0.998449444770813
12757,A,A,True,0.9762669801712036
12758,D,A,False,0.9964302182197571
12759,C,C,True,0.9872516393661499
12760,D,D,True,0.9286528825759888
12761,B,B,True,0.944954514503479
12762,D,A,False,0.9681549668312073
12763,C,C,True,0.9550811648368835
12764,A,A,True,0.7124158143997192
12765,B,B,True,0.737938642501831
12766,B,B,True,0.9641343355178833
12767,A,A,True,0.912014901638031
12768,B,B,True,0.986221194267273
12769,D,D,True,0.7018726468086243
12770,B,B,True,0.9897484183311462
12771,A,A,True,0.9901344180107117
12772,D,D,True,0.981339156627655
12773,B,B,True,0.7441210150718689
12774,D,D,True,0.8933079242706299
12775,A,C,False,0.9840387105941772
12776,D,D,True,0.9903571009635925
12777,D,D,True,0.6052283644676208
12778,B,B,True,0.8838658332824707
12779,B,B,True,0.9735417366027832
12780,D,C,False,0.8499769568443298
12781,C,C,True,0.9902660250663757
12782,A,C,False,0.6797337532043457
12783,A,C,False,0.36579832434654236
12784,A,D,False,0.8918919563293457
12785,D,D,True,0.5321366190910339
12786,A,A,True,0.9867430925369263
12787,B,B,True,0.9816229343414307
12788,D,B,False,0.6044032573699951
12789,D,D,True,0.992683470249176
12790,A,A,True,0.6322497129440308
12791,D,A,False,0.8577095866203308
12792,B,B,True,0.9685985445976257
12793,D,A,False,0.9931761622428894
12794,C,C,True,0.5849214196205139
12795,C,C,True,0.4497482478618622
12796,B,A,False,0.8277327418327332
12797,D,D,True,0.5922212600708008
12798,C,B,False,0.8068850040435791
12799,D,D,True,0.9618228077888489
12800,A,A,True,0.8974950313568115
12801,C,C,True,0.8719761967658997
12802,C,C,True,0.912568211555481
12803,B,D,False,0.8618326783180237
12804,C,C,True,0.9725921154022217
12805,A,C,False,0.982727587223053
12806,D,D,True,0.9975570440292358
12807,B,B,True,0.9266553521156311
12808,D,C,False,0.6431388258934021
12809,C,A,False,0.605104386806488
12810,B,B,True,0.6545807123184204
12811,A,A,True,0.9940658807754517
12812,D,D,True,0.9001396894454956
12813,A,A,True,0.9936182498931885
12814,A,A,True,0.9897544980049133
12815,A,C,False,0.5173866152763367
12816,C,C,True,0.8399882912635803
12817,D,B,False,0.7192548513412476
12818,B,C,False,0.94007408618927
12819,A,A,True,0.7259781360626221
12820,D,C,False,0.8833785653114319
12821,B,A,False,0.7230920791625977
12822,D,C,False,0.3556380867958069
12823,B,B,True,0.9605633020401001
12824,A,A,True,0.9720050692558289
12825,D,B,False,0.8674769401550293
12826,D,B,False,0.8772410750389099
12827,A,A,True,0.9950404763221741
12828,B,B,True,0.9954929351806641
12829,C,D,False,0.9632428288459778
12830,B,B,True,0.6514169573783875
12831,D,D,True,0.550269603729248
12832,A,D,False,0.9710666537284851
12833,B,C,False,0.5940057635307312
12834,D,A,False,0.6483779549598694
12835,B,B,True,0.9496814012527466
12836,B,D,False,0.6481221318244934
12837,D,B,False,0.6447562575340271
12838,C,C,True,0.934163510799408
12839,A,C,False,0.7003259658813477
12840,B,B,True,0.7794371843338013
12841,A,B,False,0.7761472463607788
12842,A,A,True,0.9689745903015137
12843,A,A,True,0.9641735553741455
12844,A,A,True,0.9752588272094727
12845,D,D,True,0.903887152671814
12846,D,C,False,0.563019871711731
12847,A,A,True,0.9575188159942627
12848,A,A,True,0.9853125214576721
12849,D,A,False,0.7254717350006104
12850,D,D,True,0.6043230891227722
12851,A,A,True,0.5446147918701172
12852,A,A,True,0.8199526071548462
12853,B,D,False,0.7925954461097717
12854,A,A,True,0.884024441242218
12855,A,A,True,0.9896895885467529
12856,A,C,False,0.9560944437980652
12857,C,C,True,0.9486384987831116
12858,B,B,True,0.9929704070091248
12859,D,C,False,0.7940244078636169
12860,A,A,True,0.9543538093566895
12861,A,A,True,0.9556571841239929
12862,C,D,False,0.9860289692878723
12863,B,B,True,0.9518589377403259
12864,C,C,True,0.965900719165802
12865,D,B,False,0.5041115880012512
12866,D,D,True,0.5649027824401855
12867,A,A,True,0.849475085735321
12868,D,B,False,0.8122341632843018
12869,A,B,False,0.9686286449432373
12870,B,D,False,0.9537829756736755
12871,A,A,True,0.6266553401947021
12872,D,A,False,0.7820284962654114
12873,D,D,True,0.8565163612365723
12874,B,C,False,0.8189393877983093
12875,C,D,False,0.8822181224822998
12876,C,C,True,0.8784066438674927
12877,A,A,True,0.8099753856658936
12878,D,C,False,0.8792168498039246
12879,D,D,True,0.9274431467056274
12880,A,D,False,0.9861882328987122
12881,A,C,False,0.45828455686569214
12882,C,C,True,0.6768878698348999
12883,D,B,False,0.850884735584259
12884,C,C,True,0.7433328628540039
12885,B,B,True,0.8542996048927307
12886,A,A,True,0.9976490139961243
12887,A,A,True,0.9352024793624878
12888,C,C,True,0.7651816606521606
12889,D,A,False,0.9386052489280701
12890,D,B,False,0.7539353966712952
12891,B,C,False,0.5943044424057007
12892,D,C,False,0.8768134713172913
12893,A,C,False,0.8847711086273193
12894,A,C,False,0.9977676868438721
12895,C,A,False,0.6261999011039734
12896,D,D,True,0.9961680769920349
12897,B,A,False,0.548251748085022
12898,D,D,True,0.9726905822753906
12899,C,D,False,0.6788244247436523
12900,C,C,True,0.9899749159812927
12901,A,A,True,0.8081263303756714
12902,C,C,True,0.9299171566963196
12903,D,D,True,0.9942755103111267
12904,D,B,False,0.6778123378753662
12905,A,B,False,0.5296988487243652
12906,D,D,True,0.9400275945663452
12907,B,C,False,0.7126494646072388
12908,B,B,True,0.9447580575942993
12909,A,C,False,0.5854445695877075
12910,C,C,True,0.9182136654853821
12911,B,B,True,0.9110991358757019
12912,D,B,False,0.7509002685546875
12913,C,C,True,0.5813422203063965
12914,D,D,True,0.8811278939247131
12915,A,A,True,0.9602016806602478
12916,A,B,False,0.5537482500076294
12917,C,D,False,0.9335028529167175
12918,C,A,False,0.5189492702484131
12919,C,C,True,0.9727201461791992
12920,A,A,True,0.9955613613128662
12921,B,D,False,0.6289350986480713
12922,C,C,True,0.6859987378120422
12923,A,B,False,0.6091523766517639
12924,B,D,False,0.9867894053459167
12925,B,D,False,0.9397339820861816
12926,D,D,True,0.611526608467102
12927,D,D,True,0.9754934906959534
12928,B,B,True,0.3795837163925171
12929,D,D,True,0.8091083765029907
12930,B,B,True,0.5351533889770508
12931,C,B,False,0.8995481729507446
12932,D,D,True,0.6729468703269958
12933,B,B,True,0.9471672773361206
12934,A,A,True,0.8193825483322144
12935,D,C,False,0.8914424180984497
12936,C,A,False,0.9461164474487305
12937,D,D,True,0.9876032471656799
12938,A,B,False,0.639492392539978
12939,B,A,False,0.6165664196014404
12940,D,B,False,0.9885925054550171
12941,C,C,True,0.8085950613021851
12942,B,C,False,0.9130563139915466
12943,B,B,True,0.9874417781829834
12944,A,D,False,0.9516370296478271
12945,B,B,True,0.9076067209243774
12946,D,A,False,0.8571091890335083
12947,D,D,True,0.9735636711120605
12948,C,A,False,0.6804615259170532
